year,area,area_name,racecomp,xtype,hp
2024,30,Montana,White,Share of struggling households who own a home,.64410836
2024,30,Montana,White,Share of self sufficent household households who own a home,.76375133
2024,30,Montana,Black,Share of struggling households who own a home,0
2024,30,Montana,Black,Share of self sufficent household households who own a home,0
2024,30,Montana,Hispanic,Share of struggling households who own a home,.35703361
2024,30,Montana,Hispanic,Share of self sufficent household households who own a home,.51563871
2024,30,Montana,Asian,Share of struggling households who own a home,.66257435
2024,30,Montana,Asian,Share of self sufficent household households who own a home,.41885236
2024,30,Montana,Other,Share of struggling households who own a home,.48275909
2024,30,Montana,Other,Share of self sufficent household households who own a home,.76085889
2024,31,Nebraska,Total,Share of struggling households who own a home,.57214659
2024,31,Nebraska,Total,Share of self sufficent household households who own a home,.75696111
2024,31,Nebraska,White,Share of struggling households who own a home,.61641043
2024,31,Nebraska,White,Share of self sufficent household households who own a home,.78403533
2024,31,Nebraska,Black,Share of struggling households who own a home,.25914606
2024,31,Nebraska,Black,Share of self sufficent household households who own a home,.5258258
2024,31,Nebraska,Hispanic,Share of struggling households who own a home,.54603541
2024,31,Nebraska,Hispanic,Share of self sufficent household households who own a home,.53537583
2024,31,Nebraska,Asian,Share of struggling households who own a home,.54170787
2024,31,Nebraska,Asian,Share of self sufficent household households who own a home,.71020663
2024,31,Nebraska,Other,Share of struggling households who own a home,.36419696
2024,31,Nebraska,Other,Share of self sufficent household households who own a home,.63984102
2024,32,Nevada,Total,Share of struggling households who own a home,.48865116
2024,32,Nevada,Total,Share of self sufficent household households who own a home,.71177357
2024,32,Nevada,White,Share of struggling households who own a home,.56669551
2024,32,Nevada,White,Share of self sufficent household households who own a home,.75558615
2024,32,Nevada,Black,Share of struggling households who own a home,.23301019
2024,32,Nevada,Black,Share of self sufficent household households who own a home,.51183504
2024,32,Nevada,Hispanic,Share of struggling households who own a home,.46467963
2024,32,Nevada,Hispanic,Share of self sufficent household households who own a home,.60541075
2024,32,Nevada,Asian,Share of struggling households who own a home,.63624984
2024,32,Nevada,Asian,Share of self sufficent household households who own a home,.78438717
2024,32,Nevada,Other,Share of struggling households who own a home,.33776033
2024,32,Nevada,Other,Share of self sufficent household households who own a home,.68836975
2024,33,New Hampshire,Total,Share of struggling households who own a home,.61204958
2024,33,New Hampshire,Total,Share of self sufficent household households who own a home,.80695152
2024,33,New Hampshire,White,Share of struggling households who own a home,.63478726
2024,33,New Hampshire,White,Share of self sufficent household households who own a home,.81730986
2024,33,New Hampshire,Black,Share of struggling households who own a home,.22646844
2024,33,New Hampshire,Black,Share of self sufficent household households who own a home,.65527385
2024,33,New Hampshire,Hispanic,Share of struggling households who own a home,.2019283
2024,33,New Hampshire,Hispanic,Share of self sufficent household households who own a home,.7565226
2024,33,New Hampshire,Asian,Share of struggling households who own a home,.58519268
2024,33,New Hampshire,Asian,Share of self sufficent household households who own a home,.70579213
2024,33,New Hampshire,Other,Share of struggling households who own a home,.6235522
2024,33,New Hampshire,Other,Share of self sufficent household households who own a home,.68490773
2024,34,New Jersey,Total,Share of struggling households who own a home,.55099338
2024,34,New Jersey,Total,Share of self sufficent household households who own a home,.73611218
2024,34,New Jersey,White,Share of struggling households who own a home,.72675723
2024,34,New Jersey,White,Share of self sufficent household households who own a home,.81290001
2024,34,New Jersey,Black,Share of struggling households who own a home,.31356147
2024,34,New Jersey,Black,Share of self sufficent household households who own a home,.57923466
2024,34,New Jersey,Hispanic,Share of struggling households who own a home,.34346336
2024,34,New Jersey,Hispanic,Share of self sufficent household households who own a home,.55848265
2024,34,New Jersey,Asian,Share of struggling households who own a home,.62381005
2024,34,New Jersey,Asian,Share of self sufficent household households who own a home,.68392664
2024,34,New Jersey,Other,Share of struggling households who own a home,.51480538
2024,34,New Jersey,Other,Share of self sufficent household households who own a home,.66710061
2024,35,New Mexico,Total,Share of struggling households who own a home,.64183652
2024,35,New Mexico,Total,Share of self sufficent household households who own a home,.78542143
2024,35,New Mexico,White,Share of struggling households who own a home,.67094946
2024,35,New Mexico,White,Share of self sufficent household households who own a home,.82013166
2024,35,New Mexico,Black,Share of struggling households who own a home,.3859356
2024,35,New Mexico,Black,Share of self sufficent household households who own a home,.60022348
2024,35,New Mexico,Hispanic,Share of struggling households who own a home,.61927229
2024,35,New Mexico,Hispanic,Share of self sufficent household households who own a home,.7795915
2024,35,New Mexico,Asian,Share of struggling households who own a home,.48926461
2024,35,New Mexico,Asian,Share of self sufficent household households who own a home,.59166378
2024,35,New Mexico,Other,Share of struggling households who own a home,.71089762
2024,35,New Mexico,Other,Share of self sufficent household households who own a home,.69412398
2024,36,New York,Total,Share of struggling households who own a home,.46751413
2024,36,New York,Total,Share of self sufficent household households who own a home,.65361845
2024,36,New York,White,Share of struggling households who own a home,.62065595
2024,36,New York,White,Share of self sufficent household households who own a home,.71973872
2024,36,New York,Black,Share of struggling households who own a home,.26945069
2024,36,New York,Black,Share of self sufficent household households who own a home,.49660847
2024,36,New York,Hispanic,Share of struggling households who own a home,.24561363
2024,36,New York,Hispanic,Share of self sufficent household households who own a home,.43163076
2024,36,New York,Asian,Share of struggling households who own a home,.55214554
2024,36,New York,Asian,Share of self sufficent household households who own a home,.567334
2024,36,New York,Other,Share of struggling households who own a home,.4625105
2024,36,New York,Other,Share of self sufficent household households who own a home,.5881207
2024,37,North Carolina,Total,Share of struggling households who own a home,.5577659
2024,37,North Carolina,Total,Share of self sufficent household households who own a home,.77345717
2024,37,North Carolina,White,Share of struggling households who own a home,.65966517
2024,37,North Carolina,White,Share of self sufficent household households who own a home,.82452786
2024,37,North Carolina,Black,Share of struggling households who own a home,.38690782
2024,37,North Carolina,Black,Share of self sufficent household households who own a home,.61575902
2024,37,North Carolina,Hispanic,Share of struggling households who own a home,.45559749
2024,37,North Carolina,Hispanic,Share of self sufficent household households who own a home,.6300438
2024,37,North Carolina,Asian,Share of struggling households who own a home,.57196397
2024,37,North Carolina,Asian,Share of self sufficent household households who own a home,.78323591
2024,37,North Carolina,Other,Share of struggling households who own a home,.47534865
2024,37,North Carolina,Other,Share of self sufficent household households who own a home,.71410984
2024,38,North Dakota,Total,Share of struggling households who own a home,.48448572
2024,38,North Dakota,Total,Share of self sufficent household households who own a home,.68971503
2024,38,North Dakota,White,Share of struggling households who own a home,.54088539
2024,38,North Dakota,White,Share of self sufficent household households who own a home,.72353071
2024,38,North Dakota,Black,Share of struggling households who own a home,.087704226
2024,38,North Dakota,Black,Share of self sufficent household households who own a home,.23246269
2024,38,North Dakota,Hispanic,Share of struggling households who own a home,.19604909
2024,38,North Dakota,Hispanic,Share of self sufficent household households who own a home,.47903615
2024,38,North Dakota,Asian,Share of struggling households who own a home,.031103089
2024,38,North Dakota,Asian,Share of self sufficent household households who own a home,.24601148
2024,38,North Dakota,Other,Share of struggling households who own a home,.4849748
2024,38,North Dakota,Other,Share of self sufficent household households who own a home,.65995997
2024,39,Ohio,Total,Share of struggling households who own a home,.54674774
2024,39,Ohio,Total,Share of self sufficent household households who own a home,.78154826
2024,39,Ohio,White,Share of struggling households who own a home,.62627977
2024,39,Ohio,White,Share of self sufficent household households who own a home,.81542915
2024,39,Ohio,Black,Share of struggling households who own a home,.29491118
2024,39,Ohio,Black,Share of self sufficent household households who own a home,.56252211
2024,39,Ohio,Hispanic,Share of struggling households who own a home,.41285586
2024,39,Ohio,Hispanic,Share of self sufficent household households who own a home,.62927163
2024,39,Ohio,Asian,Share of struggling households who own a home,.54572624
2024,39,Ohio,Asian,Share of self sufficent household households who own a home,.73572958
2024,39,Ohio,Other,Share of struggling households who own a home,.41229752
2024,39,Ohio,Other,Share of self sufficent household households who own a home,.66046762
2024,40,Oklahoma,Total,Share of struggling households who own a home,.5612691
2024,40,Oklahoma,Total,Share of self sufficent household households who own a home,.75680351
2024,40,Oklahoma,White,Share of struggling households who own a home,.61442447
2024,40,Oklahoma,White,Share of self sufficent household households who own a home,.7920453
2024,40,Oklahoma,Black,Share of struggling households who own a home,.32059944
2024,40,Oklahoma,Black,Share of self sufficent household households who own a home,.51457608
2024,40,Oklahoma,Hispanic,Share of struggling households who own a home,.48164839
2024,40,Oklahoma,Hispanic,Share of self sufficent household households who own a home,.66617322
2024,40,Oklahoma,Asian,Share of struggling households who own a home,.55793065
2024,40,Oklahoma,Asian,Share of self sufficent household households who own a home,.69223785
2024,40,Oklahoma,Other,Share of struggling households who own a home,.53124237
2024,40,Oklahoma,Other,Share of self sufficent household households who own a home,.72500998
2024,41,Oregon,Total,Share of struggling households who own a home,.55506468
2024,41,Oregon,Total,Share of self sufficent household households who own a home,.73572874
2024,41,Oregon,White,Share of struggling households who own a home,.59481061
2024,41,Oregon,White,Share of self sufficent household households who own a home,.76252055
2024,41,Oregon,Black,Share of struggling households who own a home,.27319139
2024,41,Oregon,Black,Share of self sufficent household households who own a home,.5189923
2024,41,Oregon,Hispanic,Share of struggling households who own a home,.40428859
2024,41,Oregon,Hispanic,Share of self sufficent household households who own a home,.61894327
2024,41,Oregon,Asian,Share of struggling households who own a home,.55051857
2024,41,Oregon,Asian,Share of self sufficent household households who own a home,.70317465
2024,41,Oregon,Other,Share of struggling households who own a home,.47635689
2024,41,Oregon,Other,Share of self sufficent household households who own a home,.61758029
2024,42,Pennsylvania,Total,Share of struggling households who own a home,.59240979
2024,42,Pennsylvania,Total,Share of self sufficent household households who own a home,.78899258
2024,42,Pennsylvania,White,Share of struggling households who own a home,.66612941
2024,42,Pennsylvania,White,Share of self sufficent household households who own a home,.82372153
2024,42,Pennsylvania,Black,Share of struggling households who own a home,.36673838
2024,42,Pennsylvania,Black,Share of self sufficent household households who own a home,.59313095
2024,42,Pennsylvania,Hispanic,Share of struggling households who own a home,.42629579
2024,42,Pennsylvania,Hispanic,Share of self sufficent household households who own a home,.59403604
2024,42,Pennsylvania,Asian,Share of struggling households who own a home,.63009852
2024,42,Pennsylvania,Asian,Share of self sufficent household households who own a home,.7461673
2024,42,Pennsylvania,Other,Share of struggling households who own a home,.43644956
2024,42,Pennsylvania,Other,Share of self sufficent household households who own a home,.67693049
2024,44,Rhode Island,Total,Share of struggling households who own a home,.48234704
2024,44,Rhode Island,Total,Share of self sufficent household households who own a home,.75172555
2024,44,Rhode Island,White,Share of struggling households who own a home,.58120412
2024,44,Rhode Island,White,Share of self sufficent household households who own a home,.79299462
2024,44,Rhode Island,Black,Share of struggling households who own a home,.34332189
2024,44,Rhode Island,Black,Share of self sufficent household households who own a home,.59026188
2024,44,Rhode Island,Hispanic,Share of struggling households who own a home,.27436671
2024,44,Rhode Island,Hispanic,Share of self sufficent household households who own a home,.57464558
2024,44,Rhode Island,Asian,Share of struggling households who own a home,.42764565
2024,44,Rhode Island,Asian,Share of self sufficent household households who own a home,.64948666
2024,44,Rhode Island,Other,Share of struggling households who own a home,.32563606
2024,44,Rhode Island,Other,Share of self sufficent household households who own a home,.62396902
2024,45,South Carolina,Total,Share of struggling households who own a home,.61566859
2024,45,South Carolina,Total,Share of self sufficent household households who own a home,.82259005
2024,45,South Carolina,White,Share of struggling households who own a home,.72142339
2024,45,South Carolina,White,Share of self sufficent household households who own a home,.85934013
2024,45,South Carolina,Black,Share of struggling households who own a home,.47202745
2024,45,South Carolina,Black,Share of self sufficent household households who own a home,.72944129
2024,45,South Carolina,Hispanic,Share of struggling households who own a home,.44487113
2024,45,South Carolina,Hispanic,Share of self sufficent household households who own a home,.74035662
2024,45,South Carolina,Asian,Share of struggling households who own a home,.67507726
2024,45,South Carolina,Asian,Share of self sufficent household households who own a home,.80046922
2024,45,South Carolina,Other,Share of struggling households who own a home,.47678113
2024,45,South Carolina,Other,Share of self sufficent household households who own a home,.68689853
2024,46,South Dakota,Total,Share of struggling households who own a home,.52033132
2024,46,South Dakota,Total,Share of self sufficent household households who own a home,.79280859
2024,46,South Dakota,White,Share of struggling households who own a home,.57860428
2024,46,South Dakota,White,Share of self sufficent household households who own a home,.81770903
2024,46,South Dakota,Black,Share of struggling households who own a home,.13196847
2024,46,South Dakota,Black,Share of self sufficent household households who own a home,.23338665
2024,46,South Dakota,Hispanic,Share of struggling households who own a home,.22642317
2024,46,South Dakota,Hispanic,Share of self sufficent household households who own a home,.76843196
2024,46,South Dakota,Asian,Share of struggling households who own a home,.1493993
2024,46,South Dakota,Asian,Share of self sufficent household households who own a home,.49134758
2024,46,South Dakota,Other,Share of struggling households who own a home,.40882525
2024,46,South Dakota,Other,Share of self sufficent household households who own a home,.66186035
2024,47,Tennessee,Total,Share of struggling households who own a home,.55314094
2024,47,Tennessee,Total,Share of self sufficent household households who own a home,.76408207
2024,47,Tennessee,White,Share of struggling households who own a home,.64200866
2024,47,Tennessee,White,Share of self sufficent household households who own a home,.80560052
2024,47,Tennessee,Black,Share of struggling households who own a home,.3309336
2024,47,Tennessee,Black,Share of self sufficent household households who own a home,.56756222
2024,47,Tennessee,Hispanic,Share of struggling households who own a home,.38727146
2024,47,Tennessee,Hispanic,Share of self sufficent household households who own a home,.57654923
2024,47,Tennessee,Asian,Share of struggling households who own a home,.57234067
2024,47,Tennessee,Asian,Share of self sufficent household households who own a home,.70517635
2024,47,Tennessee,Other,Share of struggling households who own a home,.50378889
2024,47,Tennessee,Other,Share of self sufficent household households who own a home,.70418561
2024,48,Texas,Total,Share of struggling households who own a home,.52645934
2024,48,Texas,Total,Share of self sufficent household households who own a home,.71667039
2024,48,Texas,White,Share of struggling households who own a home,.60298115
2024,48,Texas,White,Share of self sufficent household households who own a home,.77493483
2024,48,Texas,Black,Share of struggling households who own a home,.29698586
2024,48,Texas,Black,Share of self sufficent household households who own a home,.52409101
2024,48,Texas,Hispanic,Share of struggling households who own a home,.53790247
2024,48,Texas,Hispanic,Share of self sufficent household households who own a home,.69183558
2024,48,Texas,Asian,Share of struggling households who own a home,.63647646
2024,48,Texas,Asian,Share of self sufficent household households who own a home,.71489531
2024,48,Texas,Other,Share of struggling households who own a home,.44562477
2024,48,Texas,Other,Share of self sufficent household households who own a home,.68249249
2024,99999,United States,Total,Share of struggling households who own a home,.56164765
2024,99999,United States,Total,Share of self sufficent household households who own a home,.75196499
2024,99999,United States,White,Share of struggling households who own a home,.65189105
2024,99999,United States,White,Share of self sufficent household households who own a home,.79978359
2024,99999,United States,Black,Share of struggling households who own a home,.36315089
2024,99999,United States,Black,Share of self sufficent household households who own a home,.59650981
2024,99999,United States,Hispanic,Share of struggling households who own a home,.46186811
2024,99999,United States,Hispanic,Share of self sufficent household households who own a home,.63862163
2024,99999,United States,Asian,Share of struggling households who own a home,.60512769
2024,99999,United States,Asian,Share of self sufficent household households who own a home,.69654614
2024,99999,United States,Other,Share of struggling households who own a home,.48662025
2024,99999,United States,Other,Share of self sufficent household households who own a home,.67824352
2024,49,Utah,Total,Share of struggling households who own a home,.64059979
2024,49,Utah,Total,Share of self sufficent household households who own a home,.77290559
2024,49,Utah,White,Share of struggling households who own a home,.68681073
2024,49,Utah,White,Share of self sufficent household households who own a home,.79473472
2024,49,Utah,Black,Share of struggling households who own a home,.32724851
2024,49,Utah,Black,Share of self sufficent household households who own a home,.44361573
2024,49,Utah,Hispanic,Share of struggling households who own a home,.5212431
2024,49,Utah,Hispanic,Share of self sufficent household households who own a home,.64806598
2024,49,Utah,Asian,Share of struggling households who own a home,.57571936
2024,49,Utah,Asian,Share of self sufficent household households who own a home,.74545103
2024,49,Utah,Other,Share of struggling households who own a home,.48768267
2024,49,Utah,Other,Share of self sufficent household households who own a home,.70033556
2024,50,Vermont,Total,Share of struggling households who own a home,.6758849
2024,50,Vermont,Total,Share of self sufficent household households who own a home,.79542029
2024,50,Vermont,White,Share of struggling households who own a home,.69233036
2024,50,Vermont,White,Share of self sufficent household households who own a home,.80162036
2024,50,Vermont,Black,Share of struggling households who own a home,.38973904
2024,50,Vermont,Black,Share of self sufficent household households who own a home,1
2024,50,Vermont,Hispanic,Share of struggling households who own a home,.47236547
2024,50,Vermont,Hispanic,Share of self sufficent household households who own a home,.50793177
2024,50,Vermont,Asian,Share of struggling households who own a home,1.1286731
2024,50,Vermont,Asian,Share of self sufficent household households who own a home,.34706634
2024,50,Vermont,Other,Share of struggling households who own a home,.44615021
2024,50,Vermont,Other,Share of self sufficent household households who own a home,.86997962
2024,51,Virginia,Total,Share of struggling households who own a home,.57813209
2024,51,Virginia,Total,Share of self sufficent household households who own a home,.75515062
2024,51,Virginia,White,Share of struggling households who own a home,.66379237
2024,51,Virginia,White,Share of self sufficent household households who own a home,.80098116
2024,51,Virginia,Black,Share of struggling households who own a home,.40524739
2024,51,Virginia,Black,Share of self sufficent household households who own a home,.61836433
2024,51,Virginia,Hispanic,Share of struggling households who own a home,.48396763
2024,51,Virginia,Hispanic,Share of self sufficent household households who own a home,.62809414
2024,51,Virginia,Asian,Share of struggling households who own a home,.68759018
2024,51,Virginia,Asian,Share of self sufficent household households who own a home,.77983469
2024,51,Virginia,Other,Share of struggling households who own a home,.47592366
2024,51,Virginia,Other,Share of self sufficent household households who own a home,.68663871
2024,53,Washington,Total,Share of struggling households who own a home,.52973521
2024,53,Washington,Total,Share of self sufficent household households who own a home,.71733183
2024,53,Washington,White,Share of struggling households who own a home,.58166003
2024,53,Washington,White,Share of self sufficent household households who own a home,.75269866
2024,53,Washington,Black,Share of struggling households who own a home,.26960048
2024,53,Washington,Black,Share of self sufficent household households who own a home,.48820093
2024,53,Washington,Hispanic,Share of struggling households who own a home,.37767473
2024,53,Washington,Hispanic,Share of self sufficent household households who own a home,.58578289
2024,53,Washington,Asian,Share of struggling households who own a home,.58075815
2024,53,Washington,Asian,Share of self sufficent household households who own a home,.66288722
2024,53,Washington,Other,Share of struggling households who own a home,.47306246
2024,53,Washington,Other,Share of self sufficent household households who own a home,.67255139
2024,54,West Virginia,Total,Share of struggling households who own a home,.66592366
2024,54,West Virginia,Total,Share of self sufficent household households who own a home,.87348276
2024,54,West Virginia,White,Share of struggling households who own a home,.67998081
2024,54,West Virginia,White,Share of self sufficent household households who own a home,.88023871
2024,54,West Virginia,Black,Share of struggling households who own a home,.39076987
2024,54,West Virginia,Black,Share of self sufficent household households who own a home,.67417306
2024,54,West Virginia,Hispanic,Share of struggling households who own a home,.57222664
2024,54,West Virginia,Hispanic,Share of self sufficent household households who own a home,.81106502
2024,54,West Virginia,Asian,Share of struggling households who own a home,.6604057
2024,54,West Virginia,Asian,Share of self sufficent household households who own a home,.81259608
2024,54,West Virginia,Other,Share of struggling households who own a home,.62706876
2024,54,West Virginia,Other,Share of self sufficent household households who own a home,.86505216
2024,55,Wisconsin,Total,Share of struggling households who own a home,.5883522
2024,55,Wisconsin,Total,Share of self sufficent household households who own a home,.76139271
2024,55,Wisconsin,White,Share of struggling households who own a home,.65551442
2024,55,Wisconsin,White,Share of self sufficent household households who own a home,.79095381
2024,55,Wisconsin,Black,Share of struggling households who own a home,.16299815
2024,55,Wisconsin,Black,Share of self sufficent household households who own a home,.53157753
2024,55,Wisconsin,Hispanic,Share of struggling households who own a home,.38941064
2024,55,Wisconsin,Hispanic,Share of self sufficent household households who own a home,.60096812
2024,55,Wisconsin,Asian,Share of struggling households who own a home,.58380777
2024,55,Wisconsin,Asian,Share of self sufficent household households who own a home,.54682899
2024,55,Wisconsin,Other,Share of struggling households who own a home,.49680236
2024,55,Wisconsin,Other,Share of self sufficent household households who own a home,.63289315
2024,56,Wyoming,Total,Share of struggling households who own a home,.61725318
2024,56,Wyoming,Total,Share of self sufficent household households who own a home,.80425358
2024,56,Wyoming,White,Share of struggling households who own a home,.63545853
2024,56,Wyoming,White,Share of self sufficent household households who own a home,.83130735
2024,56,Wyoming,Black,Share of struggling households who own a home,.37931094
2024,56,Wyoming,Black,Share of self sufficent household households who own a home,.16349258
2024,56,Wyoming,Hispanic,Share of struggling households who own a home,.52293575
2024,56,Wyoming,Hispanic,Share of self sufficent household households who own a home,.63725674
2024,56,Wyoming,Asian,Share of struggling households who own a home,.77967209
2024,56,Wyoming,Asian,Share of self sufficent household households who own a home,.62335747
2024,56,Wyoming,Other,Share of struggling households who own a home,.60517925
2024,56,Wyoming,Other,Share of self sufficent household households who own a home,.63864309
